"","sample.ag..10000..replace...T.","sample.conta..10000..replace...T.","cdlc","valor"
"2514","01","149",45,45.3173668010582
"2515","01","159",52,40.8562485611859
"2516","02","202",51,53.8428871492148
"2517","01","191",45,52.9431416335681
"2518","02","223",60,47.0068451256723
"2519","01","166",59,57.1442823754626
"2520","02","141",55,27.4348624315675
"2521","02","212",59,56.3752564013003
"2522","02","179",48,45.2588509499577
"2523","02","195",47,44.2421029552927
"2524","01","240",54,44.5504892056679
"2525","02","189",60,47.1846025159377
"2526","01","225",52,64.4391049149777
"2527","01","174",52,52.4691337855965
"2528","02","234",56,64.8940601473149
"2529","02","153",55,45.0193976473354
"2530","02","230",54,24.6004439695146
"2531","02","157",50,55.2102597730296
"2532","01","194",55,23.795533259669
"2533","01","228",53,56.2252701135363
"2534","02","184",48,78.8736164284003
"2535","02","183",60,46.2377311906352
"2536","02","164",52,53.8666191820576
"2537","01","165",47,60.2642467268043
"2538","01","206",49,71.0866440171887
"2539","02","178",49,60.3793804792057
"2540","01","141",55,61.249041635715
"2541","01","212",56,27.6880676424627
"2542","02","224",53,50.5542698639023
"2543","02","229",58,33.6259472078727
"2544","02","151",54,49.0001770576781
"2545","01","164",54,21.923155457507
"2546","01","193",58,38.0095560641657
"2547","01","200",50,31.047837948295
"2548","01","225",56,60.4634852115843
"2549","02","227",45,51.913401607215
"2550","02","196",58,20.3929255753782
"2551","01","170",59,41.1858471018985
"2552","02","160",56,37.452203512757
"2553","01","236",59,55.9717091986831
"2554","02","198",57,55.0926997966004
"2555","01","159",45,81.3814535612209
"2556","01","196",55,67.4011064061447
"2557","01","146",51,37.8369967888659
"2558","02","153",48,23.1779359919338
"2559","02","226",47,47.7385280370645
"2560","02","190",52,29.0377518105477
"2561","01","177",49,37.9675089829027
"2562","01","175",58,57.0318229389016
"2563","01","151",51,42.8494013692179
"2564","01","171",50,35.4682702037679
"2565","02","195",50,60.9779163363037
"2566","02","214",45,42.0560553677577
"2567","01","156",58,79.8943811743274
"2568","02","145",60,60.5921220735231
"2569","01","170",60,54.1832087356309
"2570","01","220",54,38.5065359317447
"2571","02","239",58,50.3890548092493
"2572","02","160",48,73.3964345592483
"2573","01","239",50,56.9667879613689
"2574","01","196",51,43.0793000439005
"2575","02","176",49,68.0523699782816
"2576","01","162",56,35.9249274227977
"2577","01","162",56,63.547613301254
"2578","01","211",45,82.7910024849979
"2579","01","152",52,43.9949362315457
"2580","01","229",55,50.8830344484453
"2581","02","221",58,33.3550567075871
"2582","01","206",54,34.9402469039315
"2583","01","211",59,53.4839679823511
"2584","01","227",60,58.4687951703477
"2585","01","154",50,44.4907728328978
"2586","01","222",55,67.1971520090137
"2587","02","147",49,79.2227082815279
"2588","02","235",47,48.3432529550901
"2589","01","202",55,24.1873035478217
"2590","01","168",56,73.6380371889702
"2591","02","217",54,55.2417783051585
"2592","02","222",45,36.468767484017
"2593","02","205",50,71.4817346867494
"2594","01","217",45,45.1336102185849
"2595","02","193",50,72.3473404744983
"2596","02","205",46,65.9942017913726
"2597","02","151",57,77.0547307535141
"2598","01","227",54,84.9383707648
"2599","02","198",56,46.6975407056101
"2600","02","174",60,61.3107875478834
"2601","01","197",49,49.7422660932426
"2602","02","188",48,53.1815840413084
"2603","02","183",51,45.7990144821145
"2604","01","165",49,48.9801944507873
"2605","01","196",57,25.4240642286882
"2606","01","228",47,54.0286657281255
"2607","02","228",53,83.7181921749931
"2608","02","197",52,47.9146193179838
"2609","01","174",57,69.1602676550976
"2610","01","175",55,28.763175405652
"2611","02","219",51,58.4395019395242
"2612","01","208",46,54.1932791181854
"2613","02","191",45,36.0303877867106
"2614","01","225",52,31.518427600095
"2615","02","239",60,75.5517783008565
"2616","01","170",50,65.9861991668609
"2617","02","226",56,67.5131521170384
"2618","01","179",59,32.880596958029
"2619","01","185",47,51.278817485929
"2620","02","181",58,33.0594711124935
"2621","02","194",47,58.2895556454568
"2622","02","162",50,27.9529316131152
"2623","01","176",56,45.1629947727868
"2624","01","166",54,33.9679461998197
"2625","01","233",55,30.9499317668438
"2626","01","207",55,29.1657111864405
"2627","01","169",53,25.3383144440214
"2628","01","168",45,17.4820592374476
"2629","02","203",56,68.8648934863073
"2630","01","142",48,54.8468388855404
"2631","02","195",51,51.9666997811979
"2632","01","220",50,29.8801898312393
"2633","01","200",53,61.086082249616
"2634","02","177",46,60.3105720563371
"2635","02","229",55,56.3963049548657
"2636","02","197",48,36.7795680506481
"2637","02","234",53,65.7263218980644
"2638","02","237",56,70.4451524487062
"2639","02","154",54,29.2554399637655
"2640","02","175",54,32.9192255416811
"2641","01","206",46,36.9015471285205
"2642","01","199",52,31.6784318418707
"2643","01","146",51,40.7121369408288
"2644","02","172",51,55.4821767497242
"2645","01","226",60,65.2850858217018
"2646","01","214",48,34.7542852649265
"2647","01","187",57,52.1616301965137
"2648","02","167",49,33.1164764917679
"2649","01","142",51,21.4370211108642
"2650","02","157",53,48.8561839369293
"2651","02","237",57,49.8957646258992
"2652","02","166",55,39.5909197608399
"2653","02","148",45,70.9305056773502
"2654","01","182",59,69.1903406155943
"2655","01","188",51,81.735695729102
"2656","01","164",50,64.3591704543131
"2657","01","169",54,66.5855515029793
"2658","02","183",59,24.5206102974207
"2659","01","172",53,82.0271634341035
"2660","01","185",59,42.1140155167331
"2661","02","195",60,66.4619362141484
"2662","02","178",47,57.1279771083616
"2663","01","146",48,47.7705460683443
"2664","02","225",46,42.4263936417257
"2665","02","212",47,70.5638483113478
"2666","02","201",53,68.6468598157346
"2667","02","189",55,36.937392014612
"2668","01","219",52,42.4661553812795
"2669","02","179",54,61.0036776776332
"2670","01","142",53,48.0239005573707
"2671","01","225",57,63.2559428207981
"2672","01","157",51,34.2822321090354
"2673","01","233",50,53.9147140714644
"2674","02","181",45,49.7904609761557
"2675","02","210",58,70.8895296167167
"2676","01","211",60,75.0861607926884
"2677","01","207",52,60.314903805846
"2678","01","141",45,50.739730994969
"2679","01","238",55,45.1999410891035
"2680","01","191",46,87.3824968076191
"2681","01","181",52,66.8828436905528
"2682","02","190",50,11.7347408639379
"2683","02","237",50,29.8940882926947
"2684","02","179",46,54.8741213180467
"2685","02","164",45,52.7490499213418
"2686","02","197",57,57.4473357003809
"2687","01","149",56,36.5142565124164
"2688","02","184",57,51.6080409727822
"2689","02","162",48,42.8093182642205
"2690","02","143",58,45.0556167479428
"2691","01","157",47,36.1659896388228
"2692","01","211",48,62.6173829149909
"2693","01","205",55,42.8233902769341
"2694","02","144",49,54.616574303293
"2695","02","190",59,54.2564148558776
"2696","01","183",60,38.8699476441485
"2697","02","206",46,51.3684359101115
"2698","01","184",49,61.7119515507522
"2699","02","188",47,33.3840383684942
"2700","01","146",49,34.0216257242118
"2701","02","208",54,33.9626556196038
"2702","01","145",45,74.4752343598442
"2703","01","162",60,98.0783764686879
"2704","01","166",58,60.2975251227069
"2705","01","161",49,46.9178770808935
"2706","01","185",60,79.3135793355054
"2707","02","158",49,31.8947666967148
"2708","01","209",60,59.1858416417648
"2709","01","204",47,48.074378416429
"2710","02","175",48,19.2849800154053
"2711","01","187",49,59.3430510735254
"2712","02","210",60,48.4023539359481
"2713","02","178",51,64.256785312691
"2714","01","146",56,48.4269352910669
"2715","01","165",60,52.2678843454015
"2716","02","148",50,62.355580528498
"2717","02","220",51,57.1339124254198
"2718","01","173",49,33.8133103637225
"2719","01","195",54,35.9547101607769
"2720","02","207",45,61.6539291018744
"2721","02","201",51,26.2012031198448
"2722","01","222",58,56.2350670701324
"2723","02","141",56,27.5750842083809
"2724","01","149",53,45.0287326055006
"2725","01","239",47,18.9547539403468
"2726","01","198",49,46.7767716516611
"2727","01","219",48,46.3345068937599
"2728","01","176",58,12.5110834054195
"2729","01","238",45,73.0417000057317
"2730","02","222",52,57.4700603758237
"2731","01","194",58,50.7051890773579
"2732","02","167",58,55.8071850164477
"2733","02","223",45,68.8221256631374
"2734","02","240",53,70.5444511034973
"2735","02","229",46,45.5874275271371
"2736","02","142",48,73.1672338046646
"2737","01","168",51,38.2079507052688
"2738","02","160",60,47.7211442056186
"2739","01","230",59,20.1380779954771
"2740","02","216",51,49.7312767396557
"2741","01","156",58,50.4699644481773
"2742","02","202",55,60.6357267402007
"2743","02","167",60,31.3673379673586
"2744","01","150",56,68.129437239742
"2745","01","160",54,66.5549015763733
"2746","01","145",58,64.9690156748486
"2747","02","188",53,45.9052145245632
"2748","01","180",57,37.2824527896427
"2749","02","155",45,75.1860074601364
"2750","02","165",48,28.3456931385407
"2751","01","202",57,34.7616258539681
"2752","02","194",53,12.9313657311094
"2753","02","216",59,49.7495201506061
"2754","02","184",59,48.8764339363199
"2755","02","161",48,48.7017287725769
"2756","01","143",53,65.3985884252419
"2757","02","218",57,29.8987724556277
"2758","02","166",60,52.8057143732172
"2759","02","201",57,37.7413698620396
"2760","01","211",55,71.278446586258
"2761","02","164",58,30.0240384315629
"2762","02","216",50,52.6013593684173
"2763","01","194",59,43.2942360035385
"2764","01","211",51,37.2420342314798
"2765","02","145",48,46.2208676723179
"2766","02","191",55,47.595279165749
"2767","01","211",49,43.4393356422763
"2768","02","209",56,51.2777196319949
"2769","02","212",52,31.893914325023
"2770","02","200",58,55.6429943695942
"2771","02","221",45,54.9514727394651
"2772","02","222",48,80.9818205766981
"2773","02","186",51,59.7384337458631
"2774","01","204",58,35.4816685713886
"2775","02","159",50,68.8428546962763
"2776","02","156",60,59.0695695947888
"2777","01","174",46,50.1146903623263
"2778","01","218",53,36.4162707161668
"2779","01","203",57,48.8635368508925
"2780","01","232",45,66.6330502400678
"2781","01","161",49,45.0843438041515
"2782","01","141",53,57.6652887618544
"2783","02","207",54,22.9156619837325
"2784","01","233",60,64.4065688901503
"2785","01","177",55,27.6645248299109
"2786","02","174",55,49.2042860398247
"2787","02","237",55,56.1142730643137
"2788","02","160",60,59.5640012323046
"2789","01","187",49,49.0785524530672
"2790","01","220",46,78.5797381292148
"2791","02","215",57,42.0519418877419
"2792","02","201",50,52.4819370521751
"2793","02","189",52,65.0055319266278
"2794","02","199",48,44.1578493440483
"2795","01","184",59,45.8991293558134
"2796","02","234",54,28.4856715234567
"2797","02","141",59,44.0970916552369
"2798","01","182",56,38.9566523533449
"2799","01","205",50,27.8987524974931
"2800","02","182",50,74.0667590814344
"2801","01","164",57,41.8292884342162
"2802","02","144",51,26.1981620885263
"2803","02","228",60,62.4993099200463
"2804","02","229",46,43.7491628640388
"2805","01","144",58,55.4843347551234
"2806","02","165",51,37.0467815123323
"2807","01","212",54,77.769948461745
"2808","02","227",57,41.6158945668917
"2809","02","157",48,37.3988623166114
"2810","01","189",49,54.1269618227189
"2811","01","236",60,51.1309015164742
"2812","02","182",46,53.7634568136046
"2813","01","230",45,46.4078752197404
"2814","02","202",58,21.2080445018868
"2815","01","184",59,37.8319687686671
"2816","01","239",45,58.0195487698831
"2817","01","178",47,57.7841885304685
"2818","01","206",56,51.4934517038904
"2819","02","156",57,34.8849712552597
"2820","01","195",53,36.2873885441398
"2821","02","232",47,57.9550938300643
"2822","01","229",53,50.0483238335619
"2823","02","162",47,73.0564830442038
"2824","01","174",54,32.9178232929794
"2825","02","197",57,53.3791156884495
"2826","02","174",48,48.231019650082
"2827","02","186",55,56.9672052791957
"2828","02","156",57,60.1640415689514
"2829","02","173",49,38.7471412075376
"2830","02","196",60,52.5387430902188
"2831","01","233",53,38.5417553406182
"2832","02","225",58,56.8653682855033
"2833","02","185",48,75.6048647891751
"2834","02","180",59,34.4491307818663
"2835","01","223",53,50.5570194522099
"2836","02","143",45,55.2397939429759
"2837","01","188",52,73.7554336271948
"2838","01","202",56,33.8535570131997
"2839","02","144",57,36.7658699973337
"2840","01","185",60,45.8897610371358
"2841","02","184",55,47.4756153138559
"2842","02","231",45,48.5215353803506
"2843","01","224",47,25.651305597055
"2844","01","158",51,65.6443658780081
"2845","02","191",46,56.9305112871951
"2846","02","157",59,57.1539894045328
"2847","02","233",51,54.9608773825911
"2848","01","239",59,61.8560892957026
"2849","02","181",55,20.6768194286337
"2850","02","195",57,31.1006523309255
"2851","02","240",58,55.5337163345064
"2852","01","218",46,46.2375693520313
"2853","01","167",54,45.7113526659387
"2854","01","170",48,74.4121253025301
"2855","01","154",52,59.194030561454
"2856","02","196",56,27.412264429266
"2857","02","207",51,57.1363510454392
"2858","01","157",47,70.6735682054193
"2859","02","192",60,51.2278810483009
"2860","02","191",60,62.7602820601561
"2861","01","210",45,60.4523854077812
"2862","01","220",55,34.9605553469745
"2863","02","180",54,54.0618156473656
"2864","01","215",58,59.8342107531903
"2865","02","214",60,87.459354079742
"2866","02","165",59,47.7479040972624
"2867","02","227",49,61.6652231809635
"2868","02","210",52,74.3924514939417
"2869","02","181",54,60.3955141152811
"2870","02","202",47,44.1840073811995
"2871","01","188",50,68.576035380005
"2872","01","218",51,76.077681880513
"2873","01","205",51,42.6469545429913
"2874","01","146",55,50.2615383709891
"2875","02","228",55,50.4273136755193
"2876","02","164",56,49.9489615446414
"2877","02","206",50,53.133379662588
"2878","02","187",53,34.3377993918567
"2879","02","200",47,47.211708739627
"2880","01","178",46,47.7039481849187
"2881","01","158",54,33.5479705660764
"2882","01","162",50,72.4746009631656
"2883","01","222",52,45.5665003367499
"2884","02","187",58,64.4751101133103
"2885","02","143",58,44.3934736111593
"2886","01","191",55,33.636657749217
"2887","02","202",50,63.6209147756969
"2888","01","236",60,61.7173513911956
"2889","02","195",45,51.1578959607942
"2890","01","231",45,46.418851210164
"2891","02","185",58,61.1933411617622
"2892","01","217",46,69.4755013262196
"2893","02","149",58,51.0706990645825
"2894","02","156",59,65.1168558807811
"2895","02","224",52,27.2389889708549
"2896","01","165",55,48.7783561310198
"2897","01","180",59,46.2535693091703
"2898","02","215",49,45.0183994656059
"2899","02","161",48,74.1233455288907
"2900","02","224",56,50.5999718861422
"2901","02","168",49,46.031930991319
"2902","02","141",51,57.3730545508937
"2903","01","180",60,32.1913056588159
"2904","02","172",56,61.961429622146
"2905","01","233",57,41.1046922996969
"2906","02","184",55,41.5577484822207
"2907","01","159",45,58.7434355618604
"2908","01","150",56,28.3512724346692
"2909","02","157",60,52.7106690715744
"2910","02","213",54,43.3616942455602
"2911","02","204",47,60.7659440555588
"2912","02","221",56,55.0608940731082
"2913","01","208",48,59.5157076318212
"2914","02","159",47,71.072011697564
"2915","02","234",50,67.2051918071659
"2916","01","171",57,57.4778570801772
"2917","01","224",57,53.5347063109536
"2918","01","163",54,69.6932489760221
"2919","02","195",60,48.7600935545723
"2920","01","166",50,80.6203831154651
"2921","01","217",54,22.17562133359
"2922","02","193",55,30.1161469647373
